company_id,speciality
2740447,Community & Land Use Planning
2740447,Ecological Resources Management
2740447,Cultural Resources Management
2740447,Visualization & Graphic Communications
2740447,Geographic Information Systems
2740447,Water/Wastewater Engineering
2217,Drilling and Evaluation
2217,Completion and Production
860999,Solar energy
860999,Solar service
860999,Clean energy
860999,clean energy
860999,renewable energy
860999,battery storage
860999,energy efficiency
860999,solar panels
860999,energy storage
860999,battery technology
860999,batteries
860999,soler energy
860999,climate change
860999,environment
860999,energy policy
860999,utility bills
860999,cost savings
860999,energy savings
77230639,Women's Mental Health
77230639,Online Therapy
77230639,Counseling
77230639,Mental Health
77230639,Telemedicine
77230639,Psychiatry
16903,IT Consultancy
16903,Continuous Delivery
16903,Offshore Services
16903,Deployment Automation
16903,Digital Transformation
16903,Agile Transformations
16903,Agile Product Management
16903,DevOps
16903,Big Data & Data Science
16903,Cloud Infrastructures
16903,Agile Software Development
16903,Blockchain
16903,Quality & Test Automation
16903,Classroom Training
16903,In-Company Training
16903,Artificial intelligence
16903,Machine Learning
16903, Low Code
16903,Microsoft Solutions
16903,Cloud
16903,SRE
16903,Digital Strategy
590130,Expertise in ERP
590130,Big-Data Analytics
590130,Enterprise Application Development
590130,SAP Services / Solutions
590130,Web Application Development
590130,Big Data
590130,Analytics
590130,Cloud Services
590130,Azure
590130,SAP
590130,Advanced Analytics
590130,MI
590130,AI
590130,Artificial Intelligence
590130,Machine Learning
590130,Cloudera Migration
590130,Snowflake Migration
590130,SAP on Azure
590130,Cloud Migration
590130,RPA and Intelligent Automation
590130,Managed Services
590130,Offshore IT Services
590130,Staff Augmentation
590130,Azure data lakes
590130,AI Capabilities
590130,Generative AI
590130,SAP RISE Migrations
590130,Databricks
590130,Application Modernization
13727,Medical Device and Equipment
13727,EMS/Fire Software
13727,Technology
13727,Software
13727,hospital
13727,Emergency Care
13727,AED
13727,CPR
13727,Public Safety
13727,Military
13727,Homeland Security
35477056,pharma sales
35477056,artificial intelligence
35477056,sales automation
35477056,saas
35477056,Customer Science
35477056,AI
35477056,ML
35477056,HCP Engagement
35477056,Pharma Actionable Insights
6575960,personal assistants
6575960,chefs
6575960,Chief of Staff
6575960,administrative assistants 
6575960,Estate Managers
6575960,Butlers
6575960,assistants
6575960,executive assistant to CEO
6575960,Chief Operations Officer
6575960,Chief Compliance Officer 
6575960,Chief Innovation Officer
6575960,HR Analyst
6575960,Head of HR
6575960,HR Manager 
6575960,Director of Residences 
6575960,Head of People 
6575960,Tax Assistant
6575960,legal assistant
6575960,accounting assistant
6575960,Project Manager
6575960,Paralegal
6575960,Social Media Manager
6575960,office manager
6575960,Director of Administration 
6575960,Facilities manager
6575960,executive assistants
21541,Technology Strategy
21541,Project/Program Management
21541,Business Analysis
21541,Marketing & Communications
21541,Process Improvement
21541,IT Infrastructure Solutions
21541,Database Solutions
21541,SharePoint
21541,Software Engineering
21541,Help Desk
21541,24/7 Support Teams
21541,Application Development
21541,Power Platform
17937,Marketing
17937,Advertising
17937,Digital
17937,E-commerce
17937,Tech
17937,Creative
17937,Retail
17937,Beauty
17937,Fashion
3488,Identity Technology
3488,Biometrics
3488,Cryptography
3488,Payment
3488,Connectivity
3488,Access Control
3488,Travel
3488,Public Security
3488,Identity
1765887,Construction Staffing
1765887,Electrical Staffing
1765887,Mechanical Staffing
1765887,HVAC Staffing
1765887,Plumbers Staffing
99019748,Recruiting
99019748,Career Coaching
99019748,Customer Service
99019748,Finance
99019748,Consulting
99019748,Staffing
99019748,Technology
99019748,Job Sourcing
99019748,Recruitment
99019748,Employment
743843,Spanning the Stack from Firmware to the UI
743843,Embedded Systems and Firmware Development
743843,Managed Services
743843,Software and Test Development
743843,Augmented Reality
743843,Autonomous Vehicle Development
743843,Robotics
743843,Embedded Devices
743843,Cloud Technologies
743843,Test Automation
743843,Networking
743843,Mobile Development
743843,Visual and UX Design
743843,IT Services
32090,Electrical Engineering
32090,Chemical Engineering
32090,Quality Engineering
32090,Design & Drafting
32090,Mechanical Engineering
32090,Software Engineering
32090,Civil & Architectural Engineering
32090,Technical Publications
32090,Inventory & Purchasing
32090,Technicians
32090,Automotive Engineering
32090,Aviation and Aerospace
32090,Life Science
32090,Staffing and Recruiting 
32090,Consulting
32090,Defense Engineering
32090,Assembly
32090,Technology
32090,Management 
32090,Human Resources
33146581,"Specialized in US, Canada,India and LATAM Staffing"
250099,Face-to-Face Service
250099,Candidate Submission
250099,Experience and Expertise
250099,Timely Delivery
250099,Creative Recruiting Methods
250099,Providing References
250099,Candidate Screening
250099,Consistent Follow-Up and Evaluation
14562893,Managed Services/Tech Outsourcing
14562893,Professional Services
14562893,Staff Augmentation 
14562893,AI/ML based Chat Bots
14562893,Digital Lending Solutions
14562893,AI/ML based Anti Money Laundering Solutions
14562893,SAP/Oracle/Salesforce Implementations
14562893,Cloud Security & Services
14562893,Location Intelligence
14562893,Performance Management Platform
35513424,FinTech
35513424,CTO's
35513424,CEO's
35513424,VC
35513424,Artificial Intelligence
35513424,Machine Learning
35513424,NLP
35513424,DevOps
35513424,Blockchain
35513424,Staffing
35513424,Recruitment
35513424,Consulting
35513424,CIO's
35513424,Java
35513424,Golang
35513424,Ruby
35513424,Scala
35513424,Hadoop
35513424,Docker
35513424,Kubernetes
35513424,AWS
35513424,Cloud
35513424,CFO's
35513424,financial technology
35513424,nodejs
10146704,Pet Food
10146704,Animal Nutrition
10146704,Pet Care
10146704,VET
10146704,Nutrition
10146704,dog
10146704,cat
10146704,Pet Services
827183,Accounting
827183,Information Technology
827183,Administrative
827183,Legal Services
827183,Banking & Finance
827183,Creative Services
827183,Human Resources
827183,Recruiting
827183,Staffing
827183,Sales
827183,Marketing
827183,Operations
827183,Talent Acquisition
827183,Temporary Staffing
827183,Freelance
827183,Consulting
827183,Sales Recruiting
827183,Sales Recruiters
827183,Recruiting recruiters
827183,Marketing recruiting
827183,Technology Recruiting
827183,Tech Recruiting
827183,Creative Recruiting
827183,HR Recruiting
827183,Admin Recruiting
827183,R4R
827183,SDR
31474641,Business Analysis
31474641,Project Management
31474641,Quality Assurance
31474641,Java Development
31474641,AWS Development
31474641,Performance Engineering
31474641,Automation and Regression Testing
31474641,DevOps
31474641,Cloud Infrstrasture Management
31474641,Digital Modernization
31474641,Mobile Application Development
31474641,Systems Analysis
373568,Recruiting
2837158,Tenant fit-outs
2837158,Renovation
2837158,Commercial Development
2837158,Residential Contracting
2837158,Commercial Contracting
6814,Retail
6814,Beauty
6814,Customer Service
6814,Skincare
6814,Makeup
6814,Fragrance
6814,Experiential Retail
2070896,Commercial Lending
2070896,Multifamily Lending
2070896,Small Business Financing
2070896,Checking & Savings Accounts
2070896,Affinity Credit Cards
2070896,Auto Loans
482272,Oracle Application
482272,BI
482272,Web Technologies
482272,IT Consulting
3541916,Talent Acquisition
3541916,Recruitment
35690611,Contract Staffing
35690611,Permanent Placement
35690611,Independent Contractor Solutions
35690611,Statement Of Work
35690611,Global Employer of Record
35690611,Global Payroll Solutions
35690611,Global Mobility and immigration Support
35690611,Recruitment Process Outsourcing
693360,Payroll Management
693360,Recruitment
693360,International Staffing
693360,Women's Business Enterprise
693360,"National Business Aviation Association, Inc."
693360,National Air Transportation Services
693360,American Staffing Association
693360,Corporate Aviation
74160429,Engineering
74160429,Manufacturing
74160429,Supervision
74160429,Skilled Trades
74160429,Sales
74160429,Management
74160429,consulting 
11541,Apparel
11541,Fashion
11541,Retail
11541,Global Supply Chain
11541,Corporate Responsibility
11541,Consumer Products
11541,Brands
11541,Parent Company
11541,Sustainability
11541,Consumer Goods
11541,Clothing
11541,Menswear
11541,Design
11541,Marketing
5235,Leadership Development
5235,Change Management
5235,Employee Engagement
5235,Recruitment
5235,Workforce Advisory
5235,Career Management & Mobility
5235,Workforce Insights
6652390,computer aided translation
6652390,deep learning
6652390,machine learning
6652390,design
6652390,neural machine translation
6652390,translation managed services
6652390,language service provider
80936343,Healthy aging
80936343,Smart health at home
80936343,Prevention / Wellness
80936343,Home-based Primary Care
80936343,Geriatric / Aging
80936343,Remote Patient Monitoring
80936343,Detection / Decision support
80936343,Post-acute monitoring / Chronic care management
80936343,Care Coordination
80936343,Population health
80936343,AI / Machine learning
80936343,Sensor
80936343,Telemedicine
4872007,Recruiting
4872007,Staffing
4872007,Retained
4872007,Workforce Recruitment Solutions
2181040,Engineering
2181040,Environmental Sciences
2181040,Surveying
2181040,geophysics
2181040,civil engineering
2181040,structural engineering
2181040,mechanical engineering
2181040,electrical engineering
2181040,drone services
2181040,industrial hygiene
2181040,natural resources
2181040,hazardous materials management
53157,Nutritional Supplements
53157,Longevity
53157,Health
53157,Wellness
53157,Supplements
53195,Loading Dock Equipment
53195,Materials Handling Products
53195,Dock Levelers
53195,Vehicle Restraints
53195,Dock Seals
53195,Dock Shelters
53195,Safety Products
53195,Energy Saving Products
165876,funeral
165876,cemetery
165876,cremation
165876,deathcare
165876,pre-planning
165876,sales
165876,insurance
66022,Animal Products
66022,Continuous Improvement
66022,LEAN Manufacturing
66022,Family Owned
66022,Grooming
66022,Beauty
66022,Personal Care
66022,World Leader
66022,Consumer Packaged Goods
66022,Global
66022,Barbers
66022,Stylists
66022,Consumer Products
66022,Animal Grooming
66022,Professional Beauty and Barber Products
74571418,Fashion
74571418,Supply Chain
74571418,Cross-border E-commerce
74571418,Internet
15982494,network engineering
15982494,network security engineering
15982494,network performance engineering
15982494,network automation
15982494,technical consulting
15982494,infrastructure intelligence services
15982494,i2 services
7585,Administrative & Clerical
7585,Call Center/Customer Care
7585,Information/Records Management & Library Services
7585,Light Industrial/Assembly
7585,Accounting & Finance
7585,Human Resources
165568,Healthcare
165568,hospitals
165568,insurance
165568,charity
165568,mission
726206,Child Welfare
726206,Education
726206,Juvenile Justice
726206,Developmental Disabilities
726206,Health
726206,Behavioral Health
162866,fashion
162866,apparel
162866,luxury
162866,designer
162866,retail
162866,wholesale
162866,advertising
10592585,Technology Staffing
148738,Seafood Sourcing and Distribution
10205455,Recruiting
10205455,Evaluation Hire
10205455,Temporary / Contract Placement
10205455,Direct Hire
10205455,Job Coaching
10205455,professional placements
52945,Restaurant
52945,Fast Casual
52945,Franchise
52945,Franchising
52945,Mexican Food
52945,Burrito
52945,Knockout Tacos
52945,Mango Salad
2329852,Salesforce.com Services
2329852,Consulting
2329852,Product Development
2107301,Shopping Centers
2107301,Big Box Retailers
2107301,Grocery Stores
2107301,Fitness & Recreation
2107301,Restaurants
2107301,Warehouse (Industrial & Self-Storage)
2107301,Office & Medical Buildings
2107301,Mixed-Use & Financial Services
2107301,Site Work
2107301,Entertainment Complexes
2107301,Commercial construction
758538,Serving the professional builders and do-it-yourselfer with a complete line of Building Materials products and services.
758538,Kitchen and Bath Design
758538,Flooring and Tile Expertise
758538,Window Treatments and Coverings
758538,Doors and Windows
758538,Lumber and Building Materials
758538,Decking Materials
758538,Roofing and Siding Materials
758538,Drafting and Estimating
2551202,Medical Weight Loss
2551202,Laser Skin Treatments
2551202,RM3
2551202,Body Contouring
2551202,Injectables
2551202,Facial Rejuvenation
620188,Continuing Care Retirement Communities
620188,Senior Living
620188,Independent Living
620188,Luxury Real Estate
620188,Real Estate
620188,Senior Living Community
620188,memory care
620188,skilled nursing
620188,assisted living
488066,Fine Wine
488066,Handcrafted Wine
488066,wine
64558550,entertainment
64558550,streaming
64558550,technology
64558550,tv
64558550,media
64558550,digital
64558550,sports
64558550,movies
64558550,news
64877765,"Staff Augmentation, Talent & Personnel Management, Business and Project Consulting, Software Development, Cloud and Big data Technologies, Enterprise Technology Integration, Infrastructure Management Services, Outsourcing Services and RPO services"
